first-stage tube temperature (Tt) ,high-temperature fan speed (Sf),temperature (Tf) in the pre-calciner,kiln tail air pressure (Pk),kiln motor current (Ik),kiln tail temperature (Tk),secondary air temperature feedback (Ta),second chamber grate pressure (Pg),EP fan speed (Sa)
0.635735511,0.575922525,0.636154032,0.586733989,0.67428129,0.389138193,0.524773962,0.848972937,0.797539277
0.623147443,0.575922525,0.653117978,0.586985023,0.673212545,0.383116986,0.526198942,0.847317586,0.798010268
0.646235693,0.575978077,0.655803433,0.590981348,0.67340681,0.377197064,0.531654063,0.847317773,0.79795414
0.642150217,0.575843165,0.636733871,0.592133869,0.682863092,0.377336351,0.538091578,0.847317773,0.796725012
0.6512184,0.575930461,0.624687707,0.594952677,0.677681625,0.376208289,0.543776198,0.847575239,0.796537104
0.65070385,0.576009821,0.609532412,0.599375015,0.675058432,0.37411673,0.547822195,0.845920076,0.797630385
0.625522386,0.575914589,0.616998698,0.604385579,0.66840344,0.369502506,0.549181664,0.846802655,0.798351105
0.615870592,0.576112508,0.630122625,0.606353427,0.656405135,0.365002379,0.547134255,0.84706012,0.799126326
0.596523387,0.57569238,0.669655041,0.606366191,0.645297396,0.36026142,0.548460898,0.845956803,0.799464723
0.600894847,0.576152669,0.660037698,0.605213139,0.644698186,0.359019175,0.550246678,0.848089983,0.799246719
0.610237297,0.575763804,0.602739414,0.600640287,0.633509359,0.359361377,0.544840795,0.846949939,0.798256745
0.605522483,0.575993949,0.522594906,0.599036758,0.635290655,0.379326626,0.539418499,0.84452219,0.796868991
0.58479748,0.575970141,0.467751687,0.600916318,0.625008562,0.423681245,0.534242115,0.841579886,0.795335627
0.569452816,0.575835229,0.436163003,0.603409102,0.626449586,0.455663976,0.527574823,0.835289965,0.794339148
0.576851939,0.576184172,0.415853117,0.604086147,0.615098996,0.466020226,0.525707675,0.840807489,0.793983667
0.593588204,0.57604926,0.409821074,0.606403421,0.614014165,0.473651589,0.525740083,0.842058465,0.79373394
0.625766773,0.575954269,0.403650658,0.609597715,0.616993387,0.4799138,0.525592647,0.841211676,0.785715902
0.586614363,0.576184172,0.438086034,0.609772694,0.626303826,0.481358872,0.527246987,0.841064767,0.747843187
0.536654332,0.576081245,0.460436889,0.612554273,0.633962808,0.485060241,0.524789818,0.840071819,0.751722547
0.485613127,0.55086289,0.473588335,0.573268143,0.612951088,0.456686516,0.511735666,0.8190022,0.755455487
0.489495325,0.525953559,0.458751803,0.473248927,0.559020767,0.465188146,0.54415583,0.803376275,0.798620535
0.51834462,0.576469147,0.424765803,0.536147018,0.584398725,0.552638079,0.578831817,0.85316603,0.806278212
0.53465672,0.576287341,0.396441144,0.525824861,0.586600805,0.559850975,0.581944379,0.853681336,0.806628812
0.530860412,0.576453275,0.367374078,0.52048774,0.589482935,0.56653148,0.583189655,0.853460223,0.806510859
0.525122905,0.576271469,0.354979762,0.519422444,0.593741583,0.570752601,0.577685435,0.856255806,0.80752849
0.528920294,0.576358284,0.347303545,0.523356011,0.601319477,0.573795017,0.574458123,0.857763873,0.808502193
0.529423136,0.576397964,0.362042198,0.533617005,0.598437264,0.574885163,0.574179664,0.86077982,0.809020371
0.526878108,0.576397964,0.373247401,0.542223943,0.605092173,0.572375309,0.576702345,0.858535896,0.808706383
0.539946707,0.576390028,0.384973559,0.551982338,0.610969859,0.573972394,0.57960196,0.857175112,0.808734045
0.542732008,0.576421531,0.376365515,0.557996505,0.607958218,0.572463695,0.585319266,0.856145062,0.808687674
0.556495843,0.576524699,0.365128325,0.563344795,0.607375176,0.570321754,0.589004602,0.859419224,0.809192826
0.5685885,0.57644558,0.351450155,0.57092473,0.614095006,0.568965327,0.585531796,0.859639588,0.809368528
0.566826957,0.57632678,0.340314075,0.576699564,0.610953855,0.566594847,0.580699382,0.858830463,0.808868252
0.595146674,0.576555962,0.319551703,0.581635669,0.605092173,0.567963913,0.577636475,0.859051389,0.809109032
0.59997204,0.5764059,0.304432244,0.584893254,0.596996075,0.568787863,0.575735946,0.856035068,0.809272539
0.610972915,0.576516523,0.290368801,0.578604121,0.583167886,0.564287735,0.574736443,0.854306075,0.810073797
0.611932882,0.576532395,0.304801521,0.569972185,0.58234224,0.559749518,0.578488264,0.854269348,0.810280415
0.591997794,0.576500651,0.329642638,0.568055928,0.595425458,0.553322742,0.57989697,0.855924699,0.810453681
0.57624808,0.576437403,0.375785009,0.574808303,0.607634278,0.542940695,0.580912608,0.85864664,0.811029605
0.551902187,0.57654009,0.411828761,0.58540649,0.597562866,0.535233326,0.577652332,0.858904105,0.811510353
0.542515081,0.576524459,0.433716906,0.590067097,0.592154798,0.534016532,0.57290212,0.860522729,0.812610143
0.529816441,0.576524459,0.41595615,0.591820609,0.572643106,0.538706762,0.575113517,0.858573185,0.812775272
0.532724032,0.576500891,0.39175056,0.598346948,0.575023448,0.5463254,0.579684023,0.860559456,0.812397832
0.549446471,0.576413836,0.356007622,0.606691152,0.574391902,0.555059287,0.583320539,0.860522354,0.811808078
0.567665746,0.576485019,0.335589581,0.612868065,0.574650922,0.559800246,0.585744604,0.859897241,0.81136393
0.57692846,0.576485019,0.338267367,0.611652254,0.583313729,0.559166399,0.588628085,0.859455764,0.812493817
0.567977231,0.581384423,0.352478654,0.607304907,0.602129037,0.558202988,0.592526646,0.859271753,0.81310716
0.539580981,0.585213427,0.367221145,0.607680926,0.622142682,0.55564258,0.591855118,0.859787246,0.813400821
0.517280483,0.585134067,0.374668864,0.614283319,0.640941657,0.55079999,0.587432187,0.858352259,0.813038836
0.509349794,0.585149939,0.351914155,0.622238741,0.635614348,0.551573298,0.582173739,0.859124844,0.813139703
0.514621673,0.585078515,0.326438149,0.625533024,0.639160526,0.550597336,0.585663236,0.858315532,0.81334063
0.527704098,0.585149939,0.304214009,0.625232528,0.632602707,0.553157918,0.597440984,0.857726959,0.813422786
0.532805885,0.585149939,0.312073897,0.625620779,0.615617118,0.549456375,0.601503672,0.857359124,0.813276367
0.52436492,0.585292787,0.325579256,0.626547795,0.59346623,0.541115332,0.604255573,0.857138385,0.813308902
0.523649467,0.585181683,0.347637629,0.621298429,0.590486926,0.533877072,0.604452386,0.855813955,0.813483792
0.51376591,0.585205491,0.364757732,0.615510831,0.595506464,0.529757235,0.600832283,0.853313314,0.813776635
0.508256991,0.585086451,0.374253479,0.611438982,0.598906551,0.524990912,0.592739872,0.854158978,0.813378857
0.521389368,0.585142003,0.364886381,0.611464511,0.600526002,0.522341512,0.584237978,0.855887784,0.813503315
0.526124368,0.584959715,0.348081156,0.609998731,0.594761741,0.521391,0.576260316,0.854085337,0.813883199
0.529296621,0.584999155,0.348434434,0.60675391,0.593790087,0.524268419,0.575260813,0.854490086,0.814490849
0.520202922,0.585054707,0.34722225,0.601717285,0.586374121,0.524598155,0.573425795,0.855483222,0.814703975
0.508384511,0.585086451,0.365169887,0.60008929,0.585321544,0.519476558,0.568954043,0.857285669,0.814911405
0.496064314,0.584983283,0.377647407,0.603759059,0.594470137,0.520237314,0.56395792,0.856402903,0.814744644
0.492997293,0.584919795,0.382691296,0.610336988,0.613609303,0.520288043,0.557962294,0.857064556,0.815271761
0.495080966,0.585229299,0.369438107,0.614483295,0.645022043,0.51756281,0.554800633,0.855446494,0.815624799
0.505784195,0.585015027,0.345649161,0.619055615,0.656518311,0.51613003,0.555177428,0.85710147,0.815419811
0.515153223,0.585197555,0.307095316,0.623804509,0.649151015,0.53188697,0.559338314,0.855593403,0.814935811
0.524485038,0.585173747,0.262996474,0.617728116,0.63448093,0.562183538,0.559977156,0.858020964,0.814079246
0.542379024,0.585046771,0.235947998,0.61007319,0.631647221,0.571716011,0.55249076,0.861920239,0.813600932
0.554329255,0.585221363,0.199187437,0.607217684,0.629947178,0.587764511,0.540515783,0.868099416,0.813464269
0.549034016,0.585030899,0.192295193,0.605664148,0.618321234,0.588639189,0.532702108,0.872513061,0.813600113
0.52556092,0.585086451,0.179636542,0.601166819,0.619211718,0.588968666,0.525969721,0.872219242,0.814099577
0.507194942,0.585134067,0.166188786,0.603922869,0.606177251,0.593874449,0.519990091,0.872035044,0.814356627
0.527782797,0.585038835,0.158817887,0.608419666,0.607504934,0.59733516,0.518466774,0.872255408,0.814721867
0.527491518,0.585118195,0.163770233,0.607029409,0.608136232,0.596029462,0.525232125,0.867805036,0.814850392
0.543875892,0.585110259,0.156353257,0.60215553,0.607051484,0.594533401,0.532931607,0.862655534,0.814520942
0.557635475,0.585030899,0.147549354,0.597445461,0.613609303,0.59225174,0.533931249,0.86648098,0.814329784
0.56020389,0.585038835,0.141896238,0.597558213,0.622709226,0.591541886,0.533570727,0.867474116,0.814163025
0.555984472,0.585173747,0.135584517,0.602506551,0.620021278,0.590122092,0.535798397,0.868209786,0.814318396
0.529241326,0.585197555,0.13363947,0.603596845,0.639905331,0.585153027,0.54017209,0.867805036,0.814324906
0.503639946,0.585300723,0.122558381,0.600352024,0.636861272,0.580259969,0.542727735,0.87155684,0.813799418
0.515746457,0.585062643,0.120800427,0.598660208,0.635112394,0.574720425,0.547068882,0.874536059,0.813940959
0.542446013,0.585126131,0.119605036,0.602469322,0.639581474,0.569256886,0.549952085,0.875308644,0.814301317
0.557235735,0.585237235,0.131473623,0.601943321,0.645685843,0.564579208,0.551131431,0.875087718,0.815039119
0.534061349,0.585134067,0.162817827,0.600127052,0.643289498,0.559559589,0.557274492,0.876117955,0.815528816
0.489114854,0.585268979,0.209698466,0.606665623,0.64228559,0.554793179,0.558977931,0.876853251,0.816044546
0.464261901,0.585046771,0.237903837,0.61163949,0.628991774,0.551269187,0.560157278,0.875271916,0.815960761
0.491426045,0.585229299,0.240341623,0.613943999,0.625688695,0.554831095,0.563663048,0.876265052,0.816241405
0.509748452,0.585213427,0.21878759,0.617991382,0.610662335,0.559965071,0.567725319,0.875934132,0.81533034
0.525026149,0.585046771,0.205068451,0.621586692,0.611180374,0.567228608,0.570100564,0.875235189,0.814792643
0.524823099,0.585046771,0.20117147,0.623942258,0.618062132,0.566962413,0.569085066,0.877000722,0.813905976
0.51677975,0.585078515,0.212936638,0.625909042,0.629752913,0.567342704,0.564875081,0.878472062,0.814415194
0.545044184,0.585094387,0.214934117,0.627048266,0.625882878,0.566354103,0.55737269,0.87975939,0.814705595
0.559450155,0.585054707,0.20407197,0.628927826,0.626093476,0.568521581,0.548018869,0.879685936,0.814539651
0.570668957,0.585062643,0.18835667,0.6283513,0.627243061,0.57416267,0.546167855,0.879796117,0.813970236
0.556556413,0.585094387,0.153359296,0.629015581,0.645167638,0.577395102,0.551131292,0.879391368,0.812443389
0.528312159,0.585149939,0.153321513,0.633775644,0.670022643,0.573731477,0.556373466,0.87839842,0.812611776
0.513872177,0.585110259,0.16544893,0.642018797,0.671123642,0.572108941,0.559027169,0.878214596,0.81243688
0.51979785,0.585070579,0.192471166,0.644675391,0.671641928,0.56578345,0.562532383,0.880090498,0.812763072
0.537069931,0.584999155,0.191045258,0.631784396,0.658121429,0.560459372,0.563138539,0.881120361,0.812233514
0.546959883,0.585173747,0.172690624,0.608244156,0.670589434,0.562728654,0.564350571,0.880053583,0.811911386
0.543111491,0.585181683,0.145093693,0.592747624,0.693825153,0.564274923,0.560157139,0.881708934,0.812027709
0.524695514,0.585197555,0.138127886,0.590104327,0.716089383,0.565770897,0.557224698,0.883584648,0.812641867
0.488024139,0.585316355,0.18018252,0.608482957,0.73488844,0.563970898,0.559026891,0.88226078,0.813392687
0.463809043,0.585078515,0.240970082,0.630669105,0.744069287,0.559369226,0.563220741,0.881929672,0.814044265
0.467956187,0.585102323,0.310419478,0.648270701,0.741089983,0.557974796,0.570215313,0.882922433,0.815014717
0.486987674,0.585173747,0.318623703,0.659708148,0.719602977,0.565479251,0.575572236,0.883805574,0.815650023
0.493372607,0.585149939,0.305807618,0.659958118,0.700350635,0.581907956,0.579618373,0.885092528,0.815855013
0.500208275,0.585110259,0.263068788,0.65413329,0.68955042,0.617541154,0.58469642,0.883952483,0.815796446
0.495135197,0.585245171,0.252173355,0.649736481,0.7023422,0.639598135,0.581911832,0.884099767,0.816032348
0.492037326,0.585292787,0.260022998,0.643222375,0.693598469,0.645784252,0.580552225,0.88306953,0.81651798
0.475883634,0.585157875,0.295776189,0.638411254,0.667723389,0.652337849,0.57696453,0.883658103,0.81720779
0.461252298,0.584975347,0.306176242,0.627963049,0.644147728,0.656888619,0.579405425,0.883253728,0.817208604
0.478186312,0.585316595,0.292326562,0.6147088,0.630837743,0.666395901,0.584417822,0.882407502,0.817590927
0.496262071,0.585110259,0.25432697,0.598986764,0.616426761,0.69234444,0.587956835,0.882224053,0.817480296
0.487396936,0.584991219,0.23185452,0.582825951,0.599603017,0.709913932,0.587481285,0.880200492,0.817082517
0.472699694,0.585276915,0.23668142,0.570711458,0.591215563,0.71566903,0.586727972,0.879023908,0.816840106
0.448168837,0.585213427,0.276558143,0.56071373,0.589547773,0.721512773,0.579831737,0.875419388,0.816788046
0.459576885,0.585237235,0.301209804,0.555828682,0.57806759,0.723097392,0.569544064,0.873653668,0.818087134
0.487789226,0.585189619,0.295572674,0.550504325,0.576561728,0.725226867,0.566365572,0.87545574,0.818403568
0.500142357,0.585086451,0.247780956,0.547647756,0.574197555,0.728649575,0.567021105,0.874241866,0.818438547
0.502091018,0.585134067,0.174293197,0.549902802,0.57173629,0.737878196,0.570624934,0.872623617,0.816661958
0.487352301,0.585134067,0.115918477,0.551970638,0.570133337,0.737928665,0.576260455,0.874720258,0.815048877
0.487556419,0.585221363,0.097695313,0.551619616,0.57539581,0.7400584,0.584860407,0.874793712,0.814606362
0.49594847,0.585261043,0.097360494,0.554200155,0.569372281,0.729106046,0.588432107,0.875455928,0.814696657
0.50187948,0.585403651,0.118720176,0.551720136,0.569971409,0.69889821,0.582435785,0.877000722,0.815395417
0.498064046,0.585300723,0.132162642,0.548262043,0.584074785,0.690962908,0.571722356,0.879685748,0.815755777
0.492343539,0.585245171,0.126866167,0.550178301,0.587863732,0.686956995,0.557929747,0.881120173,0.816019334
0.491843863,0.585189619,0.119985326,0.554350137,0.597012408,0.680162394,0.547019088,0.881414741,0.815924158
0.475259616,0.585292787,0.106438314,0.560814781,0.602549985,0.678666679,0.542449277,0.881451656,0.815488141
0.466847372,0.585126131,0.109606367,0.577663809,0.612071022,0.673672164,0.544840656,0.881120548,0.815475124
0.481597766,0.585110259,0.116530553,0.596505681,0.61281591,0.666433991,0.551524083,0.8811569,0.815487327
0.505732107,0.585388019,0.133517616,0.605450344,0.611795834,0.661249546,0.556520901,0.880973264,0.816413041
0.516797828,0.585229299,0.132790606,0.609685471,0.595360786,0.657319639,0.558764845,0.8825917,0.816696937
0.508541874,0.585142003,0.124044039,0.605551928,0.587588544,0.65412521,0.559371,0.883952483,0.816687178
0.487859404,0.584983283,0.10239888,0.599939308,0.585596897,0.651551816,0.561156363,0.885055613,0.816408164
0.472613604,0.585149939,0.093279204,0.601981083,0.598582942,0.649232065,0.569642122,0.884431062,0.814878871
0.473211055,0.585173747,0.095161608,0.607843672,0.602128955,0.63917984,0.575686847,0.885055801,0.814027183
0.458691349,0.585149939,0.124047075,0.614796555,0.599262992,0.614346724,0.57902863,0.883363723,0.813511455
0.453675662,0.585086451,0.130055969,0.620158141,0.594648234,0.603800025,0.576964669,0.882959723,0.813851478
0.462525887,0.585149939,0.126158402,0.613581277,0.586325617,0.595712538,0.574196355,0.881782388,0.814167095
0.473553332,0.585181683,0.110986174,0.610424743,0.586390289,0.591225135,0.567823795,0.883290268,0.814220782
0.490152446,0.584967411,0.096037502,0.622639224,0.60028315,0.587244586,0.561041892,0.882517871,0.814058092
0.492656053,0.585070579,0.10792752,0.63507921,0.61573046,0.580602171,0.556225752,0.883326995,0.814433098
0.478410639,0.585078515,0.142258834,0.642682547,0.618677428,0.570435677,0.553916158,0.883400637,0.814542915
0.471370871,0.585094387,0.150535546,0.648232408,0.611601405,0.568952601,0.558060631,0.881709121,0.814529087
0.470325848,0.585054707,0.144457656,0.653019063,0.609901278,0.567165414,0.563057032,0.882407689,0.814517698
0.473178113,0.585054707,0.104602412,0.653319559,0.614062587,0.565352603,0.566742646,0.882260405,0.814618565
0.479301509,0.585015027,0.095177683,0.653407314,0.632829391,0.566379381,0.568282793,0.882885706,0.815694763
0.48580445,0.584983283,0.101751812,0.657490863,0.650316934,0.560801746,0.570772231,0.883253541,0.815867212
0.497375133,0.585173747,0.136921604,0.654534838,0.652470427,0.543016788,0.574131122,0.883511194,0.815824099
0.501663656,0.585046771,0.158930502,0.651591044,0.653700936,0.530441725,0.578045818,0.883510819,0.8151953
0.483104175,0.585046771,0.174221515,0.644575403,0.638739495,0.523888041,0.587432187,0.883547921,0.815035867
0.468173039,0.585030899,0.172507592,0.63236039,0.645799349,0.521187999,0.595115116,0.885644374,0.815282344
0.464491562,0.585308659,0.152378202,0.62653503,0.663124799,0.521758479,0.603305587,0.884651426,0.815403548
0.473116431,0.585253107,0.161938572,0.62590851,0.667723554,0.521035986,0.608662232,0.883584461,0.81501878
0.481328854,0.585284851,0.178918523,0.625770761,0.655984104,0.520731788,0.611398138,0.884393773,0.8151229
0.476295122,0.585300723,0.204925094,0.623941726,0.642220835,0.520287956,0.614248376,0.883253541,0.815644329
0.470751104,0.585300723,0.230988625,0.615598586,0.641378774,0.517714736,0.614101218,0.879280999,0.816616409
0.472012975,0.585324531,0.245268373,0.611939454,0.629671907,0.524002137,0.611627497,0.87828805,0.817456707
0.485091116,0.585308659,0.245929476,0.608695697,0.609107969,0.526943183,0.607089816,0.875161547,0.817397319
